songinfo,lyrics,year
THE CHORDETTES - LAY DOWN YOUR ARMS LYRICS,"1.  My sweetheart is a soldier  As handsome as can be  But suddenly they sent him  away across the sea   So patiently I waited  until his leave was due  Then wrote and said My darling,  Ill tell you what to do   CHORUS:  Come to the station  Jump from the train  March at the double  down lovers lane  Then in the glen where the roses en-twine  Lay down your arms (Lay down your arms)  Lay down your arms and surrender to mine   2.  A soldier is a soldier  And when hes on parade  An order is an order  And has to be obeyed   Youve got to do your duty  wherever you may be  And now youre under orders  To hurry home to me   (Chorus)   3.  The girl who loves a soldier  Is either sad or gray  Cos first of all hes with her  And then hes far away  But soldiers have their duty  To answer to the call  And that is why Im calling  The loudest of them all   CHORUS:  Come to the station  Jump from the train  March at the double  down lovers lane  Then in the glen where the roses en-twine  Lay down your arms (Lay down your arms)  Lay down your arms and surrender to mine",1956
NAT KING COLE - SEND FOR ME LYRICS,"When you want  A true lover  Send for me...send for me  Youll never want  Any other  Send for me...send for me  I promise you  Ill be true  Send for me...send for me   Anytime just tell me  Your problems  And youll find out, baby  Ill solve em  If youre late one mornin  Dont hurry  If youve got big trouble  Dont worry  Just depend  On your friend  Send for me...send for me   A-mornin, noon and night  In the early bright  Dont you fret, my pretty pet  Im gonna treat you right   Dont you dare  Raise a hair  Im gonna share  Your every care  Anywhere  Oh, yeah  Send for me...Ill be there   [Instrumental Interlude]   Anything  That upsets you  Send for me...send for me  Ill be there  To protect you  Wait and see...wait and see  Dont delay  Right away  Send for me...send for me   Its gonna be  Twiddle-deee  Yes sirree  You and me  Faithfully  Send for me",1957
JODY REYNOLDS - ENDLESS SLEEP LYRICS,"The night was black, rain fallin down Looked for my baby, shes nowhere around Traced her footsteps down to the shore â€~Fraid shes gone forever more  I looked at the sea and it seemed to say â€½I took your baby from you away I heard a voice cryin in the deep Come join me, baby, in my endless sleep  Why did we quarrel, why did we fight? Why did I leave her alone tonight? Thats why her footsteps ran into the sea Thats why my baby has gone from me  I looked at the sea and it seemed to say â€½I took your baby from you away I heard a voice cryin in the deep Come join me, baby, in my endless sleep  Ran in the water, heart full of fear There in the breakers I saw her near Reached for my darlin, held her to me Stole her away from the angry sea  I looked at the sea and it seemed to say â€½You took your baby from me away My heart cried out, â€½Shes mine to keep I saved my baby from an endless sleep  Endless sleep, endless sleep",1958
CONWAY TWITTY - IT'S ONLY MAKE BELIEVE LYRICS,"People see us everywhere They think you really care But myself, I cant deceive I know its only make believe  ... My one and only prayer, is that some day youll care My hopes, my dreams come true,  my one and only you  No one will ever know, how much I love you so My only prayer will be,  some day youll care for me But its only make believe  My hopes, my dreams come true, my life, Id give for you My heart, a wedding ring, My all, my everything My heart I cant control, you rule my very soul My only prayer will be, some day youll care for me But its only make believe My one and only prayer, is that some day youll care My hopes, my dreams come true, my one and only you No one will ever know, how much I love you so My prayers, my hopes my schemes, you are my every dream But its only make believe",1958
PERCY MAYFIELD - PLEASE SEND ME SOMEONE TO LOVE LYRICS,"Heaven please send to all mankind, Understanding and peace of mind. But, if its not asking too much Please send me someone to love. Show all the world how to get along, Peace will enter when hate is gone. But, if its not asking too much, Please send me someone to love. I lay awake night and ponder world troubles. My answer is always the same. That unless men put an end to all of this, Hate will put the world in a flame, (oh) what a shame. Just because Im in misery. Im not begging for no sympathy. But if its not asking too much, Just send me someone to love. Heaven please send to all mankind, Understanding and peace of mind. But if its not asking too much, Please send me someone to love. Learn to love me or leave me, either one you wanna do Learn to love me or leave me, either one you wanna do Because strange things are happenin, babe, an somethin might happen to you If you know you dont love me, why dont you let me be? If you know you dont love me, why dont you let me be? Because its better to be without you, then to live on in misery Hey! Midnight find me cryin, daylight find me cryin, too Midnight find me cryin, daylight find me cryin, too You better change your ways pretty baby or somethin might happen to you",1950
STEVE LAWRENCE - PARTY DOLL LYRICS,"Well, all I want is a party doll   To come along with me when Im feelin wild,   To be everlovin and true and fair,   To run her fingers through my hair.    Come along and be my party doll.   Come along and be my party doll.   Come along and be my party doll.   Ill make love to you, to you,   Ill make love to you.    Well, I saw a gal walkin down the street,   The kind of a gal I would love to meet.   She had blonde hair and eyes of blue.   Baby, Im a-gonna have a party with you.    Come along and be my party doll.   Come along and be my party doll.   Come along and be my party doll.   Ill make love to you, to you,   Ill make love to you.    Evry man has gotta have a party doll,   To be with him when hes feelin wild,   To be everlovin, true, and fair,   To run her fingers through his hair,   To run her fingers through his hair.    Come along and be my party doll.   Come along and be my party doll.   Come along and be my party doll.   Ill make love to you, to you,   Ill make love to you.",1957
JOHNNY ACE - CROSS MY HEART LYRICS,"I cross my heart, And I hope to die, If I should ever, Ever make you cry. Cause youre my all, Darling, youre a part of me. I swear by every, Every star above, Ill be with you. Please take my love. Youre everything, Everything a love can be. I tread the world, Of the treasures of your charms. My dear, Ill never be free. Be with me right here in my arms. Youre my queen, youll always be. I swear, I swear, By all thats real, No love but yours, Ill ever feel. I cross my heart, And if I lie, I hope to die. Instrumental break. I cross my heart, And if I lie, I hope to die.",1953
ELMORE JAMES - DUST MY BROOM LYRICS,"Im gon get up in the mornin, I believe Ill dust my broom Im gon get up in the mornin, I believe Ill dust my broom Girlfriend, the black man you been lovin, girlfriend, cant get my room  Im gon write a letter, telephone every town I know Im gon write a letter, telephone every town I know If I cant find her in West Helena, she must be in East Monroe I know  I dont want no woman, wants every downtown man she meet I dont want no woman, wants every downtown man she meet Shes a no good doney, they shouldnt low her on the street  I believe, I believe Ill go back home I believe, I believe Ill go back home You can mistreat me here, babe, but you cant when I go home  And Im gettin up in the mornin, I believe Ill dust my broom Im gettin up in the mornin, I believe Ill dust my broom Girlfriend, the black man you been lovin, girlfriend, cant get my room  Im on call up Chiney, see is my good gal over there Im on call up Chiney, see is my good gal over there If I cant find her on Philippines Island, she must be in Ethiopia somewhere",1951
CLOVERS - I PLAYED THE FOOL LYRICS,"Now I dont hardly know her But I think I could love her Crimson and clover Well if she come walkin over Now I been waitin to show her Crimson and clover, over and over Yeah, my minds such a sweet thing I wanna do everything, what a beautiful feeling Crimson and clover, over and over Crimson and clover, over and over Crimson and clover, over and over Crimson and clover, over and over Crimson and clover, over and over Crimson and clover, over and over Crimson and clover, over and over",1952
CHARMS - TWO HEARTS LYRICS,"One hearts not enough, baby Two hearts make you feel crazy One kiss makes you feel so nice Two kisses put you in paradise Two hearts, two kisses make one love  Two hearts beat as one, dear Two arms make me know that you care I have plenty of loving Two kisses hotter than an oven Two hearts, two kisses make one love  Loving you, baby, is my desire I know that you could Set this world afire A little spark is Burning deep inside Love should be made by two  Two hearts beat as one, dear Two arms make me know that you care I have plenty of loving Two kisses hotter than an oven Two hearts, two kisses make one love  Loving you, baby, is my desire I know that you could Set this world afire A little spark is Burning deep inside Love should be made by two  One hearts not enough, baby Two hearts make you feel crazy One kiss makes you feel so nice Two kisses put you in paradise Two hearts, two kisses make one love  Two hearts, two kisses make one love",1954
